account_id,customer_id,account_type,account_status,currency_code,branch_code,open_date,available_balance,account_country,relationship_tier
ACCT_SYN_000780,CUST_SYN_000780,CHECKING,ACTIVE,USD,SYN-BR-001,2023-05-31,501820.00,SG,STANDARD
ACCT_SYN_000781,CUST_SYN_000781,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-05-30,509739.00,US,PRIORITY
ACCT_SYN_000782,CUST_SYN_000782,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-05-29,517658.00,GB,STRATEGIC
ACCT_SYN_000783,CUST_SYN_000783,CHECKING,ACTIVE,USD,SYN-BR-004,2023-05-28,525577.00,DE,STANDARD
ACCT_SYN_000784,CUST_SYN_000784,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-05-27,533496.00,SG,PRIORITY
ACCT_SYN_000785,CUST_SYN_000785,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-05-26,541415.00,US,STRATEGIC
ACCT_SYN_000786,CUST_SYN_000786,CHECKING,ACTIVE,USD,SYN-BR-007,2023-05-25,549334.00,GB,STANDARD
ACCT_SYN_000787,CUST_SYN_000787,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-05-24,557253.00,DE,PRIORITY
ACCT_SYN_000788,CUST_SYN_000788,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-05-23,565172.00,SG,STRATEGIC
ACCT_SYN_000789,CUST_SYN_000789,CHECKING,ACTIVE,USD,SYN-BR-010,2023-05-22,573091.00,US,STANDARD
ACCT_SYN_000790,CUST_SYN_000790,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-05-21,581010.00,GB,PRIORITY
ACCT_SYN_000791,CUST_SYN_000791,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-05-20,588929.00,DE,STRATEGIC
ACCT_SYN_000792,CUST_SYN_000792,CHECKING,ACTIVE,USD,SYN-BR-013,2023-05-19,596848.00,SG,STANDARD
ACCT_SYN_000793,CUST_SYN_000793,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-05-18,604767.00,US,PRIORITY
ACCT_SYN_000794,CUST_SYN_000794,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-05-17,612686.00,GB,STRATEGIC
ACCT_SYN_000795,CUST_SYN_000795,CHECKING,ACTIVE,USD,SYN-BR-016,2023-05-16,620605.00,DE,STANDARD
ACCT_SYN_000796,CUST_SYN_000796,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-05-15,628524.00,SG,PRIORITY
ACCT_SYN_000797,CUST_SYN_000797,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-05-14,636443.00,US,STRATEGIC
ACCT_SYN_000798,CUST_SYN_000798,CHECKING,ACTIVE,USD,SYN-BR-019,2023-05-13,644362.00,GB,STANDARD
ACCT_SYN_000799,CUST_SYN_000799,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-05-12,652281.00,DE,PRIORITY
ACCT_SYN_000800,CUST_SYN_000800,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-05-11,660200.00,SG,STRATEGIC
ACCT_SYN_000801,CUST_SYN_000801,CHECKING,ACTIVE,USD,SYN-BR-002,2023-05-10,668119.00,US,STANDARD
ACCT_SYN_000802,CUST_SYN_000802,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-05-09,676038.00,GB,PRIORITY
ACCT_SYN_000803,CUST_SYN_000803,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-05-08,683957.00,DE,STRATEGIC
ACCT_SYN_000804,CUST_SYN_000804,CHECKING,ACTIVE,USD,SYN-BR-005,2023-05-07,691876.00,SG,STANDARD
ACCT_SYN_000805,CUST_SYN_000805,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-05-06,699795.00,US,PRIORITY
ACCT_SYN_000806,CUST_SYN_000806,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-05-05,707714.00,GB,STRATEGIC
ACCT_SYN_000807,CUST_SYN_000807,CHECKING,ACTIVE,USD,SYN-BR-008,2023-05-04,715633.00,DE,STANDARD
ACCT_SYN_000808,CUST_SYN_000808,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-05-03,723552.00,SG,PRIORITY
ACCT_SYN_000809,CUST_SYN_000809,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-05-02,731471.00,US,STRATEGIC
ACCT_SYN_000810,CUST_SYN_000810,CHECKING,ACTIVE,USD,SYN-BR-011,2023-05-01,739390.00,GB,STANDARD
ACCT_SYN_000811,CUST_SYN_000811,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-04-30,747309.00,DE,PRIORITY
ACCT_SYN_000812,CUST_SYN_000812,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-04-29,755228.00,SG,STRATEGIC
ACCT_SYN_000813,CUST_SYN_000813,CHECKING,ACTIVE,USD,SYN-BR-014,2023-04-28,763147.00,US,STANDARD
ACCT_SYN_000814,CUST_SYN_000814,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-04-27,771066.00,GB,PRIORITY
ACCT_SYN_000815,CUST_SYN_000815,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-04-26,778985.00,DE,STRATEGIC
ACCT_SYN_000816,CUST_SYN_000816,CHECKING,ACTIVE,USD,SYN-BR-017,2023-04-25,786904.00,SG,STANDARD
ACCT_SYN_000817,CUST_SYN_000817,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-04-24,794823.00,US,PRIORITY
ACCT_SYN_000818,CUST_SYN_000818,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-04-23,802742.00,GB,STRATEGIC
ACCT_SYN_000819,CUST_SYN_000819,CHECKING,ACTIVE,USD,SYN-BR-020,2023-04-22,810661.00,DE,STANDARD
ACCT_SYN_000820,CUST_SYN_000820,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-04-21,818580.00,SG,PRIORITY
ACCT_SYN_000821,CUST_SYN_000821,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-04-20,826499.00,US,STRATEGIC
ACCT_SYN_000822,CUST_SYN_000822,CHECKING,ACTIVE,USD,SYN-BR-003,2023-04-19,834418.00,GB,STANDARD
ACCT_SYN_000823,CUST_SYN_000823,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-04-18,842337.00,DE,PRIORITY
ACCT_SYN_000824,CUST_SYN_000824,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-04-17,850256.00,SG,STRATEGIC
ACCT_SYN_000825,CUST_SYN_000825,CHECKING,ACTIVE,USD,SYN-BR-006,2023-04-16,858175.00,US,STANDARD
ACCT_SYN_000826,CUST_SYN_000826,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-04-15,866094.00,GB,PRIORITY
ACCT_SYN_000827,CUST_SYN_000827,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-04-14,874013.00,DE,STRATEGIC
ACCT_SYN_000828,CUST_SYN_000828,CHECKING,ACTIVE,USD,SYN-BR-009,2023-04-13,881932.00,SG,STANDARD
ACCT_SYN_000829,CUST_SYN_000829,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-04-12,889851.00,US,PRIORITY
ACCT_SYN_000830,CUST_SYN_000830,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-04-11,897770.00,GB,STRATEGIC
ACCT_SYN_000831,CUST_SYN_000831,CHECKING,ACTIVE,USD,SYN-BR-012,2023-04-10,905689.00,DE,STANDARD
ACCT_SYN_000832,CUST_SYN_000832,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-04-09,913608.00,SG,PRIORITY
ACCT_SYN_000833,CUST_SYN_000833,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-04-08,921527.00,US,STRATEGIC
ACCT_SYN_000834,CUST_SYN_000834,CHECKING,ACTIVE,USD,SYN-BR-015,2023-04-07,929446.00,GB,STANDARD
ACCT_SYN_000835,CUST_SYN_000835,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-04-06,937365.00,DE,PRIORITY
ACCT_SYN_000836,CUST_SYN_000836,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-04-05,945284.00,SG,STRATEGIC
ACCT_SYN_000837,CUST_SYN_000837,CHECKING,ACTIVE,USD,SYN-BR-018,2023-04-04,953203.00,US,STANDARD
ACCT_SYN_000838,CUST_SYN_000838,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-04-03,961122.00,GB,PRIORITY
ACCT_SYN_000839,CUST_SYN_000839,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-04-02,969041.00,DE,STRATEGIC
ACCT_SYN_000840,CUST_SYN_000840,CHECKING,ACTIVE,USD,SYN-BR-001,2023-04-01,26960.00,SG,STANDARD
ACCT_SYN_000841,CUST_SYN_000841,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-03-31,34879.00,US,PRIORITY
ACCT_SYN_000842,CUST_SYN_000842,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-03-30,42798.00,GB,STRATEGIC
ACCT_SYN_000843,CUST_SYN_000843,CHECKING,ACTIVE,USD,SYN-BR-004,2023-03-29,50717.00,DE,STANDARD
ACCT_SYN_000844,CUST_SYN_000844,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-03-28,58636.00,SG,PRIORITY
ACCT_SYN_000845,CUST_SYN_000845,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-03-27,66555.00,US,STRATEGIC
ACCT_SYN_000846,CUST_SYN_000846,CHECKING,ACTIVE,USD,SYN-BR-007,2023-03-26,74474.00,GB,STANDARD
ACCT_SYN_000847,CUST_SYN_000847,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-03-25,82393.00,DE,PRIORITY
ACCT_SYN_000848,CUST_SYN_000848,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-03-24,90312.00,SG,STRATEGIC
ACCT_SYN_000849,CUST_SYN_000849,CHECKING,ACTIVE,USD,SYN-BR-010,2023-03-23,98231.00,US,STANDARD
ACCT_SYN_000850,CUST_SYN_000850,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-03-22,106150.00,GB,PRIORITY
ACCT_SYN_000851,CUST_SYN_000851,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-03-21,114069.00,DE,STRATEGIC
ACCT_SYN_000852,CUST_SYN_000852,CHECKING,ACTIVE,USD,SYN-BR-013,2023-03-20,121988.00,SG,STANDARD
ACCT_SYN_000853,CUST_SYN_000853,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-03-19,129907.00,US,PRIORITY
ACCT_SYN_000854,CUST_SYN_000854,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-03-18,137826.00,GB,STRATEGIC
ACCT_SYN_000855,CUST_SYN_000855,CHECKING,ACTIVE,USD,SYN-BR-016,2023-03-17,145745.00,DE,STANDARD
ACCT_SYN_000856,CUST_SYN_000856,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-03-16,153664.00,SG,PRIORITY
ACCT_SYN_000857,CUST_SYN_000857,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-03-15,161583.00,US,STRATEGIC
ACCT_SYN_000858,CUST_SYN_000858,CHECKING,ACTIVE,USD,SYN-BR-019,2023-03-14,169502.00,GB,STANDARD
ACCT_SYN_000859,CUST_SYN_000859,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-03-13,177421.00,DE,PRIORITY
ACCT_SYN_000860,CUST_SYN_000860,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-03-12,185340.00,SG,STRATEGIC
ACCT_SYN_000861,CUST_SYN_000861,CHECKING,ACTIVE,USD,SYN-BR-002,2023-03-11,193259.00,US,STANDARD
ACCT_SYN_000862,CUST_SYN_000862,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-03-10,201178.00,GB,PRIORITY
ACCT_SYN_000863,CUST_SYN_000863,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-03-09,209097.00,DE,STRATEGIC
ACCT_SYN_000864,CUST_SYN_000864,CHECKING,ACTIVE,USD,SYN-BR-005,2023-03-08,217016.00,SG,STANDARD
ACCT_SYN_000865,CUST_SYN_000865,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-03-07,224935.00,US,PRIORITY
ACCT_SYN_000866,CUST_SYN_000866,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-03-06,232854.00,GB,STRATEGIC
ACCT_SYN_000867,CUST_SYN_000867,CHECKING,ACTIVE,USD,SYN-BR-008,2023-03-05,240773.00,DE,STANDARD
ACCT_SYN_000868,CUST_SYN_000868,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-03-04,248692.00,SG,PRIORITY
ACCT_SYN_000869,CUST_SYN_000869,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-03-03,256611.00,US,STRATEGIC
ACCT_SYN_000870,CUST_SYN_000870,CHECKING,ACTIVE,USD,SYN-BR-011,2023-03-02,264530.00,GB,STANDARD
ACCT_SYN_000871,CUST_SYN_000871,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-03-01,272449.00,DE,PRIORITY
ACCT_SYN_000872,CUST_SYN_000872,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-02-28,280368.00,SG,STRATEGIC
ACCT_SYN_000873,CUST_SYN_000873,CHECKING,ACTIVE,USD,SYN-BR-014,2023-02-27,288287.00,US,STANDARD
ACCT_SYN_000874,CUST_SYN_000874,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-02-26,296206.00,GB,PRIORITY
ACCT_SYN_000875,CUST_SYN_000875,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-02-25,304125.00,DE,STRATEGIC
ACCT_SYN_000876,CUST_SYN_000876,CHECKING,ACTIVE,USD,SYN-BR-017,2023-02-24,312044.00,SG,STANDARD
ACCT_SYN_000877,CUST_SYN_000877,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-02-23,319963.00,US,PRIORITY
ACCT_SYN_000878,CUST_SYN_000878,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-02-22,327882.00,GB,STRATEGIC
ACCT_SYN_000879,CUST_SYN_000879,CHECKING,ACTIVE,USD,SYN-BR-020,2023-02-21,335801.00,DE,STANDARD
ACCT_SYN_000880,CUST_SYN_000880,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-02-20,343720.00,SG,PRIORITY
ACCT_SYN_000881,CUST_SYN_000881,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-02-19,351639.00,US,STRATEGIC
ACCT_SYN_000882,CUST_SYN_000882,CHECKING,ACTIVE,USD,SYN-BR-003,2023-02-18,359558.00,GB,STANDARD
ACCT_SYN_000883,CUST_SYN_000883,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-02-17,367477.00,DE,PRIORITY
ACCT_SYN_000884,CUST_SYN_000884,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-02-16,375396.00,SG,STRATEGIC
ACCT_SYN_000885,CUST_SYN_000885,CHECKING,ACTIVE,USD,SYN-BR-006,2023-02-15,383315.00,US,STANDARD
ACCT_SYN_000886,CUST_SYN_000886,OPERATING,ACTIVE,EUR,SYN-BR-007,2023-02-14,391234.00,GB,PRIORITY
ACCT_SYN_000887,CUST_SYN_000887,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2023-02-13,399153.00,DE,STRATEGIC
ACCT_SYN_000888,CUST_SYN_000888,CHECKING,ACTIVE,USD,SYN-BR-009,2023-02-12,407072.00,SG,STANDARD
ACCT_SYN_000889,CUST_SYN_000889,OPERATING,ACTIVE,EUR,SYN-BR-010,2023-02-11,414991.00,US,PRIORITY
ACCT_SYN_000890,CUST_SYN_000890,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2023-02-10,422910.00,GB,STRATEGIC
ACCT_SYN_000891,CUST_SYN_000891,CHECKING,ACTIVE,USD,SYN-BR-012,2023-02-09,430829.00,DE,STANDARD
ACCT_SYN_000892,CUST_SYN_000892,OPERATING,ACTIVE,EUR,SYN-BR-013,2023-02-08,438748.00,SG,PRIORITY
ACCT_SYN_000893,CUST_SYN_000893,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2023-02-07,446667.00,US,STRATEGIC
ACCT_SYN_000894,CUST_SYN_000894,CHECKING,ACTIVE,USD,SYN-BR-015,2023-02-06,454586.00,GB,STANDARD
ACCT_SYN_000895,CUST_SYN_000895,OPERATING,ACTIVE,EUR,SYN-BR-016,2023-02-05,462505.00,DE,PRIORITY
ACCT_SYN_000896,CUST_SYN_000896,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2023-02-04,470424.00,SG,STRATEGIC
ACCT_SYN_000897,CUST_SYN_000897,CHECKING,ACTIVE,USD,SYN-BR-018,2023-02-03,478343.00,US,STANDARD
ACCT_SYN_000898,CUST_SYN_000898,OPERATING,ACTIVE,EUR,SYN-BR-019,2023-02-02,486262.00,GB,PRIORITY
ACCT_SYN_000899,CUST_SYN_000899,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2023-02-01,494181.00,DE,STRATEGIC
ACCT_SYN_000900,CUST_SYN_000900,CHECKING,ACTIVE,USD,SYN-BR-001,2023-01-31,502100.00,SG,STANDARD
ACCT_SYN_000901,CUST_SYN_000901,OPERATING,ACTIVE,EUR,SYN-BR-002,2023-01-30,510019.00,US,PRIORITY
ACCT_SYN_000902,CUST_SYN_000902,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2023-01-29,517938.00,GB,STRATEGIC
ACCT_SYN_000903,CUST_SYN_000903,CHECKING,ACTIVE,USD,SYN-BR-004,2023-01-28,525857.00,DE,STANDARD
ACCT_SYN_000904,CUST_SYN_000904,OPERATING,ACTIVE,EUR,SYN-BR-005,2023-01-27,533776.00,SG,PRIORITY
ACCT_SYN_000905,CUST_SYN_000905,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2023-01-26,541695.00,US,STRATEGIC
ACCT_SYN_000906,CUST_SYN_000906,CHECKING,ACTIVE,USD,SYN-BR-007,2023-01-25,549614.00,GB,STANDARD
ACCT_SYN_000907,CUST_SYN_000907,OPERATING,ACTIVE,EUR,SYN-BR-008,2023-01-24,557533.00,DE,PRIORITY
ACCT_SYN_000908,CUST_SYN_000908,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2023-01-23,565452.00,SG,STRATEGIC
ACCT_SYN_000909,CUST_SYN_000909,CHECKING,ACTIVE,USD,SYN-BR-010,2023-01-22,573371.00,US,STANDARD
ACCT_SYN_000910,CUST_SYN_000910,OPERATING,ACTIVE,EUR,SYN-BR-011,2023-01-21,581290.00,GB,PRIORITY
ACCT_SYN_000911,CUST_SYN_000911,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2023-01-20,589209.00,DE,STRATEGIC
ACCT_SYN_000912,CUST_SYN_000912,CHECKING,ACTIVE,USD,SYN-BR-013,2023-01-19,597128.00,SG,STANDARD
ACCT_SYN_000913,CUST_SYN_000913,OPERATING,ACTIVE,EUR,SYN-BR-014,2023-01-18,605047.00,US,PRIORITY
ACCT_SYN_000914,CUST_SYN_000914,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2023-01-17,612966.00,GB,STRATEGIC
ACCT_SYN_000915,CUST_SYN_000915,CHECKING,ACTIVE,USD,SYN-BR-016,2023-01-16,620885.00,DE,STANDARD
ACCT_SYN_000916,CUST_SYN_000916,OPERATING,ACTIVE,EUR,SYN-BR-017,2023-01-15,628804.00,SG,PRIORITY
ACCT_SYN_000917,CUST_SYN_000917,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2023-01-14,636723.00,US,STRATEGIC
ACCT_SYN_000918,CUST_SYN_000918,CHECKING,ACTIVE,USD,SYN-BR-019,2023-01-13,644642.00,GB,STANDARD
ACCT_SYN_000919,CUST_SYN_000919,OPERATING,ACTIVE,EUR,SYN-BR-020,2023-01-12,652561.00,DE,PRIORITY
ACCT_SYN_000920,CUST_SYN_000920,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2023-01-11,660480.00,SG,STRATEGIC
ACCT_SYN_000921,CUST_SYN_000921,CHECKING,ACTIVE,USD,SYN-BR-002,2023-01-10,668399.00,US,STANDARD
ACCT_SYN_000922,CUST_SYN_000922,OPERATING,ACTIVE,EUR,SYN-BR-003,2023-01-09,676318.00,GB,PRIORITY
ACCT_SYN_000923,CUST_SYN_000923,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2023-01-08,684237.00,DE,STRATEGIC
ACCT_SYN_000924,CUST_SYN_000924,CHECKING,ACTIVE,USD,SYN-BR-005,2023-01-07,692156.00,SG,STANDARD
ACCT_SYN_000925,CUST_SYN_000925,OPERATING,ACTIVE,EUR,SYN-BR-006,2023-01-06,700075.00,US,PRIORITY
ACCT_SYN_000926,CUST_SYN_000926,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-01-05,707994.00,GB,STRATEGIC
ACCT_SYN_000927,CUST_SYN_000927,CHECKING,ACTIVE,USD,SYN-BR-008,2023-01-04,715913.00,DE,STANDARD
ACCT_SYN_000928,CUST_SYN_000928,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-01-03,723832.00,SG,PRIORITY
ACCT_SYN_000929,CUST_SYN_000929,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-01-02,731751.00,US,STRATEGIC
ACCT_SYN_000930,CUST_SYN_000930,CHECKING,ACTIVE,USD,SYN-BR-011,2023-01-01,739670.00,GB,STANDARD
ACCT_SYN_000931,CUST_SYN_000931,OPERATING,ACTIVE,EUR,SYN-BR-012,2022-12-31,747589.00,DE,PRIORITY
ACCT_SYN_000932,CUST_SYN_000932,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2022-12-30,755508.00,SG,STRATEGIC
ACCT_SYN_000933,CUST_SYN_000933,CHECKING,ACTIVE,USD,SYN-BR-014,2022-12-29,763427.00,US,STANDARD
ACCT_SYN_000934,CUST_SYN_000934,OPERATING,ACTIVE,EUR,SYN-BR-015,2022-12-28,771346.00,GB,PRIORITY
ACCT_SYN_000935,CUST_SYN_000935,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2022-12-27,779265.00,DE,STRATEGIC
ACCT_SYN_000936,CUST_SYN_000936,CHECKING,ACTIVE,USD,SYN-BR-017,2022-12-26,787184.00,SG,STANDARD
ACCT_SYN_000937,CUST_SYN_000937,OPERATING,ACTIVE,EUR,SYN-BR-018,2022-12-25,795103.00,US,PRIORITY
ACCT_SYN_000938,CUST_SYN_000938,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2022-12-24,803022.00,GB,STRATEGIC
ACCT_SYN_000939,CUST_SYN_000939,CHECKING,ACTIVE,USD,SYN-BR-020,2022-12-23,810941.00,DE,STANDARD
ACCT_SYN_000940,CUST_SYN_000940,OPERATING,ACTIVE,EUR,SYN-BR-001,2022-12-22,818860.00,SG,PRIORITY
ACCT_SYN_000941,CUST_SYN_000941,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2022-12-21,826779.00,US,STRATEGIC
ACCT_SYN_000942,CUST_SYN_000942,CHECKING,ACTIVE,USD,SYN-BR-003,2022-12-20,834698.00,GB,STANDARD
ACCT_SYN_000943,CUST_SYN_000943,OPERATING,ACTIVE,EUR,SYN-BR-004,2022-12-19,842617.00,DE,PRIORITY
ACCT_SYN_000944,CUST_SYN_000944,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2022-12-18,850536.00,SG,STRATEGIC
ACCT_SYN_000945,CUST_SYN_000945,CHECKING,ACTIVE,USD,SYN-BR-006,2022-12-17,858455.00,US,STANDARD
ACCT_SYN_000946,CUST_SYN_000946,OPERATING,ACTIVE,EUR,SYN-BR-007,2022-12-16,866374.00,GB,PRIORITY
ACCT_SYN_000947,CUST_SYN_000947,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2022-12-15,874293.00,DE,STRATEGIC
ACCT_SYN_000948,CUST_SYN_000948,CHECKING,ACTIVE,USD,SYN-BR-009,2022-12-14,882212.00,SG,STANDARD
ACCT_SYN_000949,CUST_SYN_000949,OPERATING,ACTIVE,EUR,SYN-BR-010,2022-12-13,890131.00,US,PRIORITY
ACCT_SYN_000950,CUST_SYN_000950,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2022-12-12,898050.00,GB,STRATEGIC
ACCT_SYN_000951,CUST_SYN_000951,CHECKING,ACTIVE,USD,SYN-BR-012,2022-12-11,905969.00,DE,STANDARD
ACCT_SYN_000952,CUST_SYN_000952,OPERATING,ACTIVE,EUR,SYN-BR-013,2022-12-10,913888.00,SG,PRIORITY
ACCT_SYN_000953,CUST_SYN_000953,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2022-12-09,921807.00,US,STRATEGIC
ACCT_SYN_000954,CUST_SYN_000954,CHECKING,ACTIVE,USD,SYN-BR-015,2022-12-08,929726.00,GB,STANDARD
ACCT_SYN_000955,CUST_SYN_000955,OPERATING,ACTIVE,EUR,SYN-BR-016,2022-12-07,937645.00,DE,PRIORITY
ACCT_SYN_000956,CUST_SYN_000956,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2022-12-06,945564.00,SG,STRATEGIC
ACCT_SYN_000957,CUST_SYN_000957,CHECKING,ACTIVE,USD,SYN-BR-018,2022-12-05,953483.00,US,STANDARD
ACCT_SYN_000958,CUST_SYN_000958,OPERATING,ACTIVE,EUR,SYN-BR-019,2022-12-04,961402.00,GB,PRIORITY
ACCT_SYN_000959,CUST_SYN_000959,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2022-12-03,969321.00,DE,STRATEGIC
ACCT_SYN_000960,CUST_SYN_000960,CHECKING,ACTIVE,USD,SYN-BR-001,2022-12-02,27240.00,SG,STANDARD
ACCT_SYN_000961,CUST_SYN_000961,OPERATING,ACTIVE,EUR,SYN-BR-002,2022-12-01,35159.00,US,PRIORITY
ACCT_SYN_000962,CUST_SYN_000962,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2022-11-30,43078.00,GB,STRATEGIC
ACCT_SYN_000963,CUST_SYN_000963,CHECKING,ACTIVE,USD,SYN-BR-004,2022-11-29,50997.00,DE,STANDARD
ACCT_SYN_000964,CUST_SYN_000964,OPERATING,ACTIVE,EUR,SYN-BR-005,2022-11-28,58916.00,SG,PRIORITY
ACCT_SYN_000965,CUST_SYN_000965,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2022-11-27,66835.00,US,STRATEGIC
ACCT_SYN_000966,CUST_SYN_000966,CHECKING,ACTIVE,USD,SYN-BR-007,2022-11-26,74754.00,GB,STANDARD
ACCT_SYN_000967,CUST_SYN_000967,OPERATING,ACTIVE,EUR,SYN-BR-008,2022-11-25,82673.00,DE,PRIORITY
ACCT_SYN_000968,CUST_SYN_000968,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2022-11-24,90592.00,SG,STRATEGIC
ACCT_SYN_000969,CUST_SYN_000969,CHECKING,ACTIVE,USD,SYN-BR-010,2022-11-23,98511.00,US,STANDARD
ACCT_SYN_000970,CUST_SYN_000970,OPERATING,ACTIVE,EUR,SYN-BR-011,2022-11-22,106430.00,GB,PRIORITY
ACCT_SYN_000971,CUST_SYN_000971,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2022-11-21,114349.00,DE,STRATEGIC
ACCT_SYN_000972,CUST_SYN_000972,CHECKING,ACTIVE,USD,SYN-BR-013,2022-11-20,122268.00,SG,STANDARD
ACCT_SYN_000973,CUST_SYN_000973,OPERATING,ACTIVE,EUR,SYN-BR-014,2022-11-19,130187.00,US,PRIORITY
ACCT_SYN_000974,CUST_SYN_000974,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2022-11-18,138106.00,GB,STRATEGIC
